Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Europe,France,,Paris,4,30,2011,58.8,2011-04-30
Europe,France,,Paris,5,1,2011,61.7,2011-05-01
Europe,France,,Paris,5,2,2011,59.6,2011-05-02
Europe,France,,Paris,5,3,2011,53.0,2011-05-03
Europe,France,,Paris,5,4,2011,53.7,2011-05-04
Europe,France,,Paris,5,5,2011,57.5,2011-05-05
Europe,France,,Paris,5,6,2011,63.6,2011-05-06
Europe,France,,Paris,5,7,2011,70.7,2011-05-07
Europe,France,,Paris,5,8,2011,68.4,2011-05-08
Europe,France,,Paris,5,9,2011,65.4,2011-05-09
Europe,France,,Paris,5,10,2011,66.0,2011-05-10
Europe,France,,Paris,5,11,2011,61.6,2011-05-11
Europe,France,,Paris,5,12,2011,57.3,2011-05-12
Europe,France,,Paris,5,13,2011,57.3,2011-05-13
Europe,France,,Paris,5,14,2011,56.4,2011-05-14
Europe,France,,Paris,5,15,2011,55.5,2011-05-15
Europe,France,,Paris,5,16,2011,56.7,2011-05-16
Europe,France,,Paris,5,17,2011,61.1,2011-05-17
Europe,France,,Paris,5,18,2011,63.9,2011-05-18
Europe,France,,Paris,5,19,2011,57.1,2011-05-19
Europe,France,,Paris,5,20,2011,62.1,2011-05-20
Europe,France,,Paris,5,21,2011,63.5,2011-05-21
Europe,France,,Paris,5,22,2011,64.7,2011-05-22
Europe,France,,Paris,5,23,2011,64.9,2011-05-23
Europe,France,,Paris,5,24,2011,59.9,2011-05-24
Europe,France,,Paris,5,25,2011,61.5,2011-05-25
Europe,France,,Paris,5,26,2011,60.4,2011-05-26
Europe,France,,Paris,5,27,2011,56.8,2011-05-27
Europe,France,,Paris,5,28,2011,58.6,2011-05-28
Europe,France,,Paris,5,29,2011,65.6,2011-05-29
Europe,France,,Paris,5,30,2011,68.0,2011-05-30
Europe,France,,Paris,5,31,2011,57.6,2011-05-31
Europe,France,,Paris,6,1,2011,59.2,2011-06-01
Europe,France,,Paris,6,2,2011,65.2,2011-06-02
Europe,France,,Paris,6,3,2011,71.0,2011-06-03
Europe,France,,Paris,6,4,2011,73.9,2011-06-04
Europe,France,,Paris,6,5,2011,69.2,2011-06-05
Europe,France,,Paris,6,6,2011,61.6,2011-06-06
Europe,France,,Paris,6,7,2011,59.0,2011-06-07
Europe,France,,Paris,6,8,2011,59.9,2011-06-08
Europe,France,,Paris,6,9,2011,59.7,2011-06-09
Europe,France,,Paris,6,10,2011,57.0,2011-06-10
Europe,France,,Paris,6,11,2011,56.3,2011-06-11
Europe,France,,Paris,6,12,2011,58.8,2011-06-12
Europe,France,,Paris,6,13,2011,64.4,2011-06-13
Europe,France,,Paris,6,14,2011,67.2,2011-06-14
Europe,France,,Paris,6,15,2011,68.7,2011-06-15
Europe,France,,Paris,6,16,2011,66.2,2011-06-16
Europe,France,,Paris,6,17,2011,61.2,2011-06-17
Europe,France,,Paris,6,18,2011,59.5,2011-06-18
Europe,France,,Paris,6,19,2011,59.7,2011-06-19
Europe,France,,Paris,6,20,2011,63.5,2011-06-20
Europe,France,,Paris,6,21,2011,66.0,2011-06-21
Europe,France,,Paris,6,22,2011,63.7,2011-06-22
Europe,France,,Paris,6,23,2011,60.3,2011-06-23
Europe,France,,Paris,6,24,2011,60.1,2011-06-24
Europe,France,,Paris,6,25,2011,67.9,2011-06-25
Europe,France,,Paris,6,26,2011,72.7,2011-06-26
Europe,France,,Paris,6,27,2011,81.2,2011-06-27
Europe,France,,Paris,6,28,2011,77.7,2011-06-28
Europe,France,,Paris,6,29,2011,65.1,2011-06-29
Europe,France,,Paris,6,30,2011,62.1,2011-06-30
Europe,France,,Paris,7,1,2011,62.3,2011-07-01
Europe,France,,Paris,7,2,2011,61.5,2011-07-02
Europe,France,,Paris,7,3,2011,62.9,2011-07-03
Europe,France,,Paris,7,4,2011,67.7,2011-07-04
Europe,France,,Paris,7,5,2011,72.3,2011-07-05
Europe,France,,Paris,7,6,2011,67.1,2011-07-06
Europe,France,,Paris,7,7,2011,66.3,2011-07-07
Europe,France,,Paris,7,8,2011,66.7,2011-07-08
Europe,France,,Paris,7,9,2011,64.8,2011-07-09
Europe,France,,Paris,7,10,2011,65.2,2011-07-10
Europe,France,,Paris,7,11,2011,68.9,2011-07-11
Europe,France,,Paris,7,12,2011,66.4,2011-07-12
Europe,France,,Paris,7,13,2011,61.2,2011-07-13
Europe,France,,Paris,7,14,2011,62.3,2011-07-14
Europe,France,,Paris,7,15,2011,66.8,2011-07-15
Europe,France,,Paris,7,16,2011,64.4,2011-07-16
Europe,France,,Paris,7,17,2011,60.8,2011-07-17
Europe,France,,Paris,7,18,2011,61.6,2011-07-18
Europe,France,,Paris,7,19,2011,57.7,2011-07-19
Europe,France,,Paris,7,20,2011,59.3,2011-07-20
Europe,France,,Paris,7,21,2011,62.2,2011-07-21
Europe,France,,Paris,7,22,2011,61.1,2011-07-22
Europe,France,,Paris,7,23,2011,58.6,2011-07-23
Europe,France,,Paris,7,24,2011,62.2,2011-07-24
Europe,France,,Paris,7,25,2011,65.7,2011-07-25
Europe,France,,Paris,7,26,2011,64.6,2011-07-26
Europe,France,,Paris,7,27,2011,61.3,2011-07-27
Europe,France,,Paris,7,28,2011,63.9,2011-07-28
Europe,France,,Paris,7,29,2011,64.5,2011-07-29
Europe,France,,Paris,7,30,2011,62.7,2011-07-30
Europe,France,,Paris,7,31,2011,62.9,2011-07-31
Europe,France,,Paris,8,1,2011,67.2,2011-08-01
Europe,France,,Paris,8,2,2011,71.0,2011-08-02
Europe,France,,Paris,8,3,2011,71.7,2011-08-03
Europe,France,,Paris,8,4,2011,68.8,2011-08-04
Europe,France,,Paris,8,5,2011,67.4,2011-08-05
Europe,France,,Paris,8,6,2011,65.1,2011-08-06
Europe,France,,Paris,8,7,2011,61.9,2011-08-07
Europe,France,,Paris,8,8,2011,62.4,2011-08-08
Europe,France,,Paris,8,9,2011,60.3,2011-08-09
Europe,France,,Paris,8,10,2011,61.9,2011-08-10
Europe,France,,Paris,8,11,2011,67.4,2011-08-11
Europe,France,,Paris,8,12,2011,66.7,2011-08-12
Europe,France,,Paris,8,13,2011,67.2,2011-08-13
Europe,France,,Paris,8,14,2011,66.7,2011-08-14
Europe,France,,Paris,8,15,2011,64.8,2011-08-15
Europe,France,,Paris,8,16,2011,68.6,2011-08-16
Europe,France,,Paris,8,17,2011,68.4,2011-08-17
Europe,France,,Paris,8,18,2011,70.1,2011-08-18
Europe,France,,Paris,8,19,2011,69.5,2011-08-19
Europe,France,,Paris,8,20,2011,71.2,2011-08-20
Europe,France,,Paris,8,21,2011,78.9,2011-08-21
Europe,France,,Paris,8,22,2011,69.1,2011-08-22
Europe,France,,Paris,8,23,2011,70.5,2011-08-23
Europe,France,,Paris,8,24,2011,67.0,2011-08-24
Europe,France,,Paris,8,25,2011,68.6,2011-08-25
Europe,France,,Paris,8,26,2011,62.3,2011-08-26
Europe,France,,Paris,8,27,2011,59.0,2011-08-27
Europe,France,,Paris,8,28,2011,60.0,2011-08-28
Europe,France,,Paris,8,29,2011,58.7,2011-08-29
Europe,France,,Paris,8,30,2011,57.7,2011-08-30
Europe,France,,Paris,8,31,2011,59.9,2011-08-31
Europe,France,,Paris,9,1,2011,68.0,2011-09-01
Europe,France,,Paris,9,2,2011,72.2,2011-09-02
Europe,France,,Paris,9,3,2011,72.8,2011-09-03
Europe,France,,Paris,9,4,2011,65.7,2011-09-04
Europe,France,,Paris,9,5,2011,62.6,2011-09-05
Europe,France,,Paris,9,6,2011,64.2,2011-09-06
Europe,France,,Paris,9,7,2011,61.0,2011-09-07
Europe,France,,Paris,9,8,2011,62.4,2011-09-08
Europe,France,,Paris,9,9,2011,70.4,2011-09-09
Europe,France,,Paris,9,10,2011,73.1,2011-09-10
Europe,France,,Paris,9,11,2011,63.2,2011-09-11
Europe,France,,Paris,9,12,2011,66.8,2011-09-12
Europe,France,,Paris,9,13,2011,64.2,2011-09-13
Europe,France,,Paris,9,14,2011,58.0,2011-09-14
Europe,France,,Paris,9,15,2011,58.1,2011-09-15
Europe,France,,Paris,9,16,2011,62.0,2011-09-16
Europe,France,,Paris,9,17,2011,60.2,2011-09-17
Europe,France,,Paris,9,18,2011,56.0,2011-09-18
Europe,France,,Paris,9,19,2011,58.5,2011-09-19
Europe,France,,Paris,9,20,2011,61.1,2011-09-20
Europe,France,,Paris,9,21,2011,62.8,2011-09-21
Europe,France,,Paris,9,22,2011,60.7,2011-09-22
Europe,France,,Paris,9,23,2011,57.2,2011-09-23
Europe,France,,Paris,9,24,2011,59.6,2011-09-24
Europe,France,,Paris,9,25,2011,66.5,2011-09-25
Europe,France,,Paris,9,26,2011,67.5,2011-09-26
Europe,France,,Paris,9,27,2011,66.7,2011-09-27
Europe,France,,Paris,9,28,2011,67.9,2011-09-28
Europe,France,,Paris,9,29,2011,67.8,2011-09-29
Europe,France,,Paris,9,30,2011,68.3,2011-09-30
Europe,France,,Paris,10,1,2011,68.2,2011-10-01
Europe,France,,Paris,10,2,2011,66.0,2011-10-02
Europe,France,,Paris,10,3,2011,66.6,2011-10-03
Europe,France,,Paris,10,4,2011,63.9,2011-10-04
Europe,France,,Paris,10,5,2011,64.2,2011-10-05
Europe,France,,Paris,10,6,2011,59.6,2011-10-06
Europe,France,,Paris,10,7,2011,52.6,2011-10-07
Europe,France,,Paris,10,8,2011,52.5,2011-10-08
Europe,France,,Paris,10,9,2011,59.2,2011-10-09
Europe,France,,Paris,10,10,2011,62.1,2011-10-10
Europe,France,,Paris,10,11,2011,61.4,2011-10-11
Europe,France,,Paris,10,12,2011,59.5,2011-10-12
Europe,France,,Paris,10,13,2011,59.4,2011-10-13
Europe,France,,Paris,10,14,2011,52.5,2011-10-14
Europe,France,,Paris,10,15,2011,48.2,2011-10-15
Europe,France,,Paris,10,16,2011,49.5,2011-10-16
Europe,France,,Paris,10,17,2011,53.5,2011-10-17
Europe,France,,Paris,10,18,2011,53.1,2011-10-18
Europe,France,,Paris,10,19,2011,48.3,2011-10-19
Europe,France,,Paris,10,20,2011,43.9,2011-10-20
Europe,France,,Paris,10,21,2011,41.8,2011-10-21
Europe,France,,Paris,10,22,2011,41.0,2011-10-22
Europe,France,,Paris,10,23,2011,50.5,2011-10-23
Europe,France,,Paris,10,24,2011,53.9,2011-10-24
Europe,France,,Paris,10,25,2011,55.0,2011-10-25
Europe,France,,Paris,10,26,2011,52.9,2011-10-26
Europe,France,,Paris,10,27,2011,54.4,2011-10-27
Europe,France,,Paris,10,28,2011,57.4,2011-10-28
Europe,France,,Paris,10,29,2011,59.4,2011-10-29
Europe,France,,Paris,10,30,2011,56.7,2011-10-30
Europe,France,,Paris,10,31,2011,55.0,2011-10-31
Europe,France,,Paris,11,1,2011,51.6,2011-11-01
Europe,France,,Paris,11,2,2011,55.4,2011-11-02
Europe,France,,Paris,11,3,2011,61.0,2011-11-03
Europe,France,,Paris,11,4,2011,57.4,2011-11-04
Europe,France,,Paris,11,5,2011,58.3,2011-11-05
Europe,France,,Paris,11,6,2011,56.4,2011-11-06
Europe,France,,Paris,11,7,2011,51.3,2011-11-07
Europe,France,,Paris,11,8,2011,50.3,2011-11-08
Europe,France,,Paris,11,9,2011,54.6,2011-11-09
Europe,France,,Paris,11,10,2011,47.9,2011-11-10
Europe,France,,Paris,11,11,2011,46.9,2011-11-11
Europe,France,,Paris,11,12,2011,52.0,2011-11-12
Europe,France,,Paris,11,13,2011,47.9,2011-11-13
Europe,France,,Paris,11,14,2011,44.2,2011-11-14
Europe,France,,Paris,11,15,2011,38.3,2011-11-15
Europe,France,,Paris,11,16,2011,38.5,2011-11-16
Europe,France,,Paris,11,17,2011,48.4,2011-11-17
Europe,France,,Paris,11,18,2011,47.0,2011-11-18
Europe,France,,Paris,11,19,2011,45.0,2011-11-19
Europe,France,,Paris,11,20,2011,42.9,2011-11-20
Europe,France,,Paris,11,21,2011,44.7,2011-11-21
Europe,France,,Paris,11,22,2011,46.7,2011-11-22
Europe,France,,Paris,11,23,2011,48.8,2011-11-23
Europe,France,,Paris,11,24,2011,48.8,2011-11-24
Europe,France,,Paris,11,25,2011,45.8,2011-11-25
Europe,France,,Paris,11,26,2011,44.3,2011-11-26
Europe,France,,Paris,11,27,2011,50.0,2011-11-27
Europe,France,,Paris,11,28,2011,42.9,2011-11-28
Europe,France,,Paris,11,29,2011,45.7,2011-11-29
Europe,France,,Paris,11,30,2011,45.7,2011-11-30
Europe,France,,Paris,12,1,2011,52.1,2011-12-01
Europe,France,,Paris,12,2,2011,48.4,2011-12-02
Europe,France,,Paris,12,3,2011,49.9,2011-12-03
Europe,France,,Paris,12,4,2011,53.1,2011-12-04
Europe,France,,Paris,12,5,2011,44.9,2011-12-05
Europe,France,,Paris,12,6,2011,43.9,2011-12-06
Europe,France,,Paris,12,7,2011,47.6,2011-12-07
Europe,France,,Paris,12,8,2011,46.8,2011-12-08
Europe,France,,Paris,12,9,2011,47.4,2011-12-09
Europe,France,,Paris,12,10,2011,42.3,2011-12-10
Europe,France,,Paris,12,11,2011,39.6,2011-12-11
Europe,France,,Paris,12,12,2011,46.9,2011-12-12
Europe,France,,Paris,12,13,2011,48.9,2011-12-13
Europe,France,,Paris,12,14,2011,46.7,2011-12-14
Europe,France,,Paris,12,15,2011,44.4,2011-12-15
Europe,France,,Paris,12,16,2011,46.0,2011-12-16
Europe,France,,Paris,12,17,2011,39.1,2011-12-17
Europe,France,,Paris,12,18,2011,38.1,2011-12-18
Europe,France,,Paris,12,19,2011,35.8,2011-12-19
Europe,France,,Paris,12,20,2011,45.4,2011-12-20
Europe,France,,Paris,12,21,2011,47.4,2011-12-21
Europe,France,,Paris,12,22,2011,51.7,2011-12-22
Europe,France,,Paris,12,23,2011,48.8,2011-12-23
Europe,France,,Paris,12,24,2011,43.3,2011-12-24
Europe,France,,Paris,12,25,2011,46.9,2011-12-25
Europe,France,,Paris,12,26,2011,47.6,2011-12-26
Europe,France,,Paris,12,27,2011,38.5,2011-12-27
Europe,France,,Paris,12,28,2011,40.1,2011-12-28
Europe,France,,Paris,12,29,2011,43.0,2011-12-29
Europe,France,,Paris,12,30,2011,45.4,2011-12-30
Europe,France,,Paris,12,31,2011,52.2,2011-12-31
Europe,France,,Paris,1,1,2012,55.7,2012-01-01
Europe,France,,Paris,1,2,2012,46.5,2012-01-02
Europe,France,,Paris,1,3,2012,48.9,2012-01-03
Europe,France,,Paris,1,4,2012,46.7,2012-01-04
Europe,France,,Paris,1,5,2012,49.1,2012-01-05
Europe,France,,Paris,1,6,2012,43.3,2012-01-06
Europe,France,,Paris,1,7,2012,48.5,2012-01-07
Europe,France,,Paris,1,8,2012,46.9,2012-01-08
Europe,France,,Paris,1,9,2012,48.4,2012-01-09
Europe,France,,Paris,1,10,2012,48.7,2012-01-10
Europe,France,,Paris,1,11,2012,47.1,2012-01-11
Europe,France,,Paris,1,12,2012,46.5,2012-01-12
Europe,France,,Paris,1,13,2012,42.9,2012-01-13
Europe,France,,Paris,1,14,2012,34.9,2012-01-14
Europe,France,,Paris,1,15,2012,34.1,2012-01-15
Europe,France,,Paris,1,16,2012,33.1,2012-01-16
Europe,France,,Paris,1,17,2012,32.6,2012-01-17
Europe,France,,Paris,1,18,2012,38.2,2012-01-18
Europe,France,,Paris,1,19,2012,51.6,2012-01-19
Europe,France,,Paris,1,20,2012,46.9,2012-01-20
Europe,France,,Paris,1,21,2012,50.7,2012-01-21
Europe,France,,Paris,1,22,2012,48.6,2012-01-22
Europe,France,,Paris,1,23,2012,44.7,2012-01-23
Europe,France,,Paris,1,24,2012,41.6,2012-01-24
Europe,France,,Paris,1,25,2012,48.1,2012-01-25
Europe,France,,Paris,1,26,2012,46.5,2012-01-26
Europe,France,,Paris,1,27,2012,41.3,2012-01-27
Europe,France,,Paris,1,28,2012,39.5,2012-01-28
Europe,France,,Paris,1,29,2012,35.1,2012-01-29
Europe,France,,Paris,1,30,2012,31.9,2012-01-30
Europe,France,,Paris,1,31,2012,31.8,2012-01-31
Europe,France,,Paris,2,1,2012,26.8,2012-02-01
Europe,France,,Paris,2,2,2012,23.1,2012-02-02
Europe,France,,Paris,2,3,2012,22.7,2012-02-03
Europe,France,,Paris,2,4,2012,22.8,2012-02-04
Europe,France,,Paris,2,5,2012,22.8,2012-02-05
Europe,France,,Paris,2,6,2012,26.0,2012-02-06
Europe,France,,Paris,2,7,2012,20.7,2012-02-07
Europe,France,,Paris,2,8,2012,23.2,2012-02-08
Europe,France,,Paris,2,9,2012,25.1,2012-02-09
Europe,France,,Paris,2,10,2012,26.0,2012-02-10
Europe,France,,Paris,2,11,2012,23.4,2012-02-11
Europe,France,,Paris,2,12,2012,24.8,2012-02-12
Europe,France,,Paris,2,13,2012,35.7,2012-02-13
Europe,France,,Paris,2,14,2012,40.5,2012-02-14
Europe,France,,Paris,2,15,2012,43.7,2012-02-15
Europe,France,,Paris,2,16,2012,44.4,2012-02-16
Europe,France,,Paris,2,17,2012,44.3,2012-02-17
Europe,France,,Paris,2,18,2012,48.0,2012-02-18
Europe,France,,Paris,2,19,2012,39.0,2012-02-19
Europe,France,,Paris,2,20,2012,33.9,2012-02-20
Europe,France,,Paris,2,21,2012,37.5,2012-02-21
Europe,France,,Paris,2,22,2012,39.5,2012-02-22
Europe,France,,Paris,2,23,2012,49.0,2012-02-23
Europe,France,,Paris,2,24,2012,50.9,2012-02-24
Europe,France,,Paris,2,25,2012,49.2,2012-02-25
Europe,France,,Paris,2,26,2012,45.4,2012-02-26
Europe,France,,Paris,2,27,2012,44.8,2012-02-27
Europe,France,,Paris,2,28,2012,49.6,2012-02-28
Europe,France,,Paris,2,29,2012,50.5,2012-02-29
Europe,France,,Paris,3,1,2012,47.9,2012-03-01
Europe,France,,Paris,3,2,2012,49.1,2012-03-02
Europe,France,,Paris,3,3,2012,48.8,2012-03-03
Europe,France,,Paris,3,4,2012,47.2,2012-03-04
Europe,France,,Paris,3,5,2012,43.0,2012-03-05
Europe,France,,Paris,3,6,2012,40.9,2012-03-06
Europe,France,,Paris,3,7,2012,40.0,2012-03-07
Europe,France,,Paris,3,8,2012,42.6,2012-03-08
Europe,France,,Paris,3,9,2012,44.4,2012-03-09
Europe,France,,Paris,3,10,2012,50.3,2012-03-10
Europe,France,,Paris,3,11,2012,49.8,2012-03-11
Europe,France,,Paris,3,12,2012,49.6,2012-03-12
Europe,France,,Paris,3,13,2012,49.6,2012-03-13
Europe,France,,Paris,3,14,2012,46.5,2012-03-14
Europe,France,,Paris,3,15,2012,52.7,2012-03-15
Europe,France,,Paris,3,16,2012,56.5,2012-03-16
Europe,France,,Paris,3,17,2012,51.2,2012-03-17
Europe,France,,Paris,3,18,2012,46.6,2012-03-18
Europe,France,,Paris,3,19,2012,44.8,2012-03-19
Europe,France,,Paris,3,20,2012,44.7,2012-03-20
Europe,France,,Paris,3,21,2012,50.2,2012-03-21
Europe,France,,Paris,3,22,2012,54.8,2012-03-22
Europe,France,,Paris,3,23,2012,55.4,2012-03-23
Europe,France,,Paris,3,24,2012,56.6,2012-03-24
Europe,France,,Paris,3,25,2012,58.1,2012-03-25
Europe,France,,Paris,3,26,2012,57.9,2012-03-26
Europe,France,,Paris,3,27,2012,57.6,2012-03-27
Europe,France,,Paris,3,28,2012,57.9,2012-03-28
Europe,France,,Paris,3,29,2012,56.7,2012-03-29
Europe,France,,Paris,3,30,2012,53.8,2012-03-30
Europe,France,,Paris,3,31,2012,47.8,2012-03-31
Europe,France,,Paris,4,1,2012,44.9,2012-04-01
Europe,France,,Paris,4,2,2012,49.2,2012-04-02
Europe,France,,Paris,4,3,2012,51.0,2012-04-03
Europe,France,,Paris,4,4,2012,48.3,2012-04-04
Europe,France,,Paris,4,5,2012,46.0,2012-04-05
Europe,France,,Paris,4,6,2012,48.1,2012-04-06
Europe,France,,Paris,4,7,2012,46.4,2012-04-07
Europe,France,,Paris,4,8,2012,44.5,2012-04-08
Europe,France,,Paris,4,9,2012,52.0,2012-04-09
Europe,France,,Paris,4,10,2012,49.8,2012-04-10
Europe,France,,Paris,4,11,2012,46.7,2012-04-11
Europe,France,,Paris,4,12,2012,48.1,2012-04-12
Europe,France,,Paris,4,13,2012,48.2,2012-04-13
Europe,France,,Paris,4,14,2012,49.3,2012-04-14
Europe,France,,Paris,4,15,2012,45.2,2012-04-15
Europe,France,,Paris,4,16,2012,43.4,2012-04-16
Europe,France,,Paris,4,17,2012,42.3,2012-04-17
Europe,France,,Paris,4,18,2012,46.4,2012-04-18
Europe,France,,Paris,4,19,2012,49.4,2012-04-19
Europe,France,,Paris,4,20,2012,48.4,2012-04-20
Europe,France,,Paris,4,21,2012,49.1,2012-04-21
Europe,France,,Paris,4,22,2012,47.3,2012-04-22
Europe,France,,Paris,4,23,2012,46.0,2012-04-23
Europe,France,,Paris,4,24,2012,47.8,2012-04-24
Europe,France,,Paris,4,25,2012,49.6,2012-04-25
Europe,France,,Paris,4,26,2012,54.6,2012-04-26
Europe,France,,Paris,4,27,2012,53.4,2012-04-27
Europe,France,,Paris,4,28,2012,53.9,2012-04-28
Europe,France,,Paris,4,29,2012,59.4,2012-04-29
Europe,France,,Paris,4,30,2012,56.9,2012-04-30
Europe,France,,Paris,5,1,2012,57.3,2012-05-01
Europe,France,,Paris,5,2,2012,52.6,2012-05-02
Europe,France,,Paris,5,3,2012,57.2,2012-05-03
Europe,France,,Paris,5,4,2012,56.3,2012-05-04
Europe,France,,Paris,5,5,2012,54.1,2012-05-05
Europe,France,,Paris,5,6,2012,50.4,2012-05-06
Europe,France,,Paris,5,7,2012,54.4,2012-05-07
Europe,France,,Paris,5,8,2012,61.1,2012-05-08
Europe,France,,Paris,5,9,2012,64.4,2012-05-09
Europe,France,,Paris,5,10,2012,72.7,2012-05-10
Europe,France,,Paris,5,11,2012,62.6,2012-05-11
Europe,France,,Paris,5,12,2012,54.0,2012-05-12
Europe,France,,Paris,5,13,2012,50.7,2012-05-13
Europe,France,,Paris,5,14,2012,55.5,2012-05-14
Europe,France,,Paris,5,15,2012,49.4,2012-05-15
Europe,France,,Paris,5,16,2012,50.2,2012-05-16
Europe,France,,Paris,5,17,2012,52.6,2012-05-17
Europe,France,,Paris,5,18,2012,58.6,2012-05-18
Europe,France,,Paris,5,19,2012,58.5,2012-05-19
Europe,France,,Paris,5,20,2012,60.6,2012-05-20
Europe,France,,Paris,5,21,2012,54.8,2012-05-21
Europe,France,,Paris,5,22,2012,59.8,2012-05-22
Europe,France,,Paris,5,23,2012,64.3,2012-05-23
Europe,France,,Paris,5,24,2012,69.7,2012-05-24
Europe,France,,Paris,5,25,2012,70.7,2012-05-25
Europe,France,,Paris,5,26,2012,67.8,2012-05-26
Europe,France,,Paris,5,27,2012,68.6,2012-05-27
Europe,France,,Paris,5,28,2012,67.5,2012-05-28
Europe,France,,Paris,5,29,2012,67.5,2012-05-29
Europe,France,,Paris,5,30,2012,66.6,2012-05-30
Europe,France,,Paris,5,31,2012,63.9,2012-05-31
Europe,France,,Paris,6,1,2012,64.4,2012-06-01
Europe,France,,Paris,6,2,2012,67.9,2012-06-02
Europe,France,,Paris,6,3,2012,63.1,2012-06-03
Europe,France,,Paris,6,4,2012,55.9,2012-06-04
Europe,France,,Paris,6,5,2012,54.5,2012-06-05
Europe,France,,Paris,6,6,2012,62.9,2012-06-06
Europe,France,,Paris,6,7,2012,64.3,2012-06-07
Europe,France,,Paris,6,8,2012,61.2,2012-06-08
Europe,France,,Paris,6,9,2012,57.6,2012-06-09
Europe,France,,Paris,6,10,2012,58.5,2012-06-10
Europe,France,,Paris,6,11,2012,60.1,2012-06-11
Europe,France,,Paris,6,12,2012,56.1,2012-06-12
Europe,France,,Paris,6,13,2012,54.9,2012-06-13
Europe,France,,Paris,6,14,2012,60.5,2012-06-14
Europe,France,,Paris,6,15,2012,63.0,2012-06-15
Europe,France,,Paris,6,16,2012,62.1,2012-06-16
Europe,France,,Paris,6,17,2012,62.5,2012-06-17
Europe,France,,Paris,6,18,2012,60.7,2012-06-18
Europe,France,,Paris,6,19,2012,59.8,2012-06-19
Europe,France,,Paris,6,20,2012,65.2,2012-06-20
Europe,France,,Paris,6,21,2012,65.8,2012-06-21
Europe,France,,Paris,6,22,2012,63.2,2012-06-22
Europe,France,,Paris,6,23,2012,62.3,2012-06-23
Europe,France,,Paris,6,24,2012,58.3,2012-06-24
Europe,France,,Paris,6,25,2012,60.6,2012-06-25
Europe,France,,Paris,6,26,2012,64.3,2012-06-26
Europe,France,,Paris,6,27,2012,70.7,2012-06-27
Europe,France,,Paris,6,28,2012,75.5,2012-06-28
Europe,France,,Paris,6,29,2012,67.4,2012-06-29
Europe,France,,Paris,6,30,2012,67.0,2012-06-30
Europe,France,,Paris,7,1,2012,63.6,2012-07-01
Europe,France,,Paris,7,2,2012,65.6,2012-07-02
Europe,France,,Paris,7,3,2012,68.1,2012-07-03
Europe,France,,Paris,7,4,2012,71.9,2012-07-04
Europe,France,,Paris,7,5,2012,65.6,2012-07-05
Europe,France,,Paris,7,6,2012,62.9,2012-07-06
Europe,France,,Paris,7,7,2012,62.9,2012-07-07
Europe,France,,Paris,7,8,2012,63.6,2012-07-08
Europe,France,,Paris,7,9,2012,65.3,2012-07-09
Europe,France,,Paris,7,10,2012,63.7,2012-07-10
Europe,France,,Paris,7,11,2012,59.9,2012-07-11
Europe,France,,Paris,7,12,2012,59.2,2012-07-12
Europe,France,,Paris,7,13,2012,59.9,2012-07-13
Europe,France,,Paris,7,14,2012,61.2,2012-07-14
Europe,France,,Paris,7,15,2012,59.8,2012-07-15
Europe,France,,Paris,7,16,2012,62.8,2012-07-16
Europe,France,,Paris,7,17,2012,68.6,2012-07-17
Europe,France,,Paris,7,18,2012,71.1,2012-07-18
Europe,France,,Paris,7,19,2012,64.9,2012-07-19
Europe,France,,Paris,7,20,2012,62.4,2012-07-20
Europe,France,,Paris,7,21,2012,61.6,2012-07-21
Europe,France,,Paris,7,22,2012,63.7,2012-07-22
Europe,France,,Paris,7,23,2012,67.7,2012-07-23
Europe,France,,Paris,7,24,2012,71.2,2012-07-24
Europe,France,,Paris,7,25,2012,75.3,2012-07-25
Europe,France,,Paris,7,26,2012,76.2,2012-07-26
Europe,France,,Paris,7,27,2012,74.1,2012-07-27
Europe,France,,Paris,7,28,2012,68.4,2012-07-28
Europe,France,,Paris,7,29,2012,60.9,2012-07-29
Europe,France,,Paris,7,30,2012,60.1,2012-07-30
Europe,France,,Paris,7,31,2012,66.6,2012-07-31
Europe,France,,Paris,8,1,2012,70.8,2012-08-01
Europe,France,,Paris,8,2,2012,69.5,2012-08-02
Europe,France,,Paris,8,3,2012,66.7,2012-08-03
Europe,France,,Paris,8,4,2012,67.4,2012-08-04
Europe,France,,Paris,8,5,2012,63.2,2012-08-05
Europe,France,,Paris,8,6,2012,64.1,2012-08-06
Europe,France,,Paris,8,7,2012,63.4,2012-08-07
Europe,France,,Paris,8,8,2012,67.3,2012-08-08
Europe,France,,Paris,8,9,2012,69.0,2012-08-09
Europe,France,,Paris,8,10,2012,67.8,2012-08-10
Europe,France,,Paris,8,11,2012,68.1,2012-08-11
Europe,France,,Paris,8,12,2012,68.0,2012-08-12
Europe,France,,Paris,8,13,2012,69.3,2012-08-13
Europe,France,,Paris,8,14,2012,68.0,2012-08-14
Europe,France,,Paris,8,15,2012,72.2,2012-08-15
Europe,France,,Paris,8,16,2012,70.3,2012-08-16
Europe,France,,Paris,8,17,2012,75.5,2012-08-17
Europe,France,,Paris,8,18,2012,80.5,2012-08-18
Europe,France,,Paris,8,19,2012,82.1,2012-08-19
Europe,France,,Paris,8,20,2012,74.2,2012-08-20
